PGC,PGC1,T17,Vcmb,DM,e_DM,DMtrgb,e_DMtrgb,DMceph,e_DMceph,DMsnIa,e_DMsnIa,distance_mpc,distance_err_mpc,z,RAdeg,DEdeg,GLON,GLAT,SGL,SGB
48637,48646,0,10152,35.696,0.83,,,,,,,137.78438433514526,52.66520472329965,0.0338634269445164,205.9549,-19.8244,319.4306,41.3632,138.9203,5.7143
48644,48644,0,7738,34.945,0.46,,,,,,,97.49896377173872,20.653968771811833,0.025811189686433006,205.9738,18.3173,359.5588,75.0527,101.4776,16.1721
48659,48659,57474,7223,35.176,0.45,,,,,,,108.44261957670757,22.472852335429604,0.024093334596162523,206.0199,3.9056,333.6454,63.5933,115.9695,12.8546
48674,48674,0,8292,35.955,0.44,,,,,,,155.23870099580816,31.45562805164629,0.02765913477383077,206.0654,19.5665,3.7461,75.726,100.2193,16.5038
48679,48679,0,12575,36.015,0.41,,,,,,,159.58791472367338,30.132109784108298,0.04194568497116762,206.1027,13.1753,347.1387,71.3427,106.7236,15.1985
48684,48684,0,12044,35.775,0.41,,,,,,,142.8893958511102,26.979229412362713,0.04017445962566543,206.103,29.904,49.462,78.0446,89.5437,18.2671
48686,48686,79089,7269,35.266,0.49,,,,,,,113.03163247386955,25.505965293169147,0.024246774079953674,206.1037,5.1254,335.1162,64.6338,114.7829,13.2531
48687,48687,0,3805,33.145,0.5,,,,,,,42.55984131337437,9.799765616836797,0.012692113822289686,206.0995,-52.3695,311.0869,9.6618,169.6654,-5.0922
48688,48688,135,21929,37.916,0.44,,,,,,,383.0010812264479,77.60654706047062,0.07314727043600276,206.1075,2.1099,332.0716,61.9458,117.7674,12.4612
48690,48690,0,2647,33.035,0.4,,,,,,,40.4575891697442,7.452563337658428,0.008829441599895085,206.118,35.1927,71.6437,76.102,84.0079,18.9345
48691,48691,0,6998,34.676,0.67,,,,,,,86.13903457724292,26.577889230289408,0.023342815381966683,206.1288,-24.3438,318.1033,36.9594,143.2578,4.3788
48693,48693,0,7299,34.555,0.54,,,,,,,81.47042840208397,20.260000147515548,0.024346843308513118,206.1401,4.7756,334.8055,64.3086,115.1396,13.1974
48703,48703,0,8276,35.165,0.41,,,,,,,107.89467222298286,20.371806437677765,0.027605764518599064,206.1619,16.6297,355.2168,73.8176,103.235,16.0023
48721,48721,31018,10542,35.463,0.17,,,,,35.463,0.17,123.76561379855947,9.689349150165922,0.03516432691578919,206.2523,61.2801,111.8325,54.6788,56.3442,19.7276
48728,48708,46399,12846,36.036,0.46,,,,,,,161.1387535720004,34.13528365282469,0.04284964366915461,206.2278,31.0659,54.7416,77.6832,88.3459,18.5309
48732,48646,0,9881,35.336,0.65,,,,,,,116.7347076492192,34.94290769685432,0.03295946824652941,206.2233,-19.3696,319.921,41.732,138.5709,6.1014
48749,48767,0,2709,33.325,0.4,,,,,,,46.23810213992608,8.517373177258392,0.00903625133891794,206.2861,41.5033,88.9097,71.8923,77.3605,19.6243
48756,48756,0,3995,33.505,0.41,,,,,,,50.23425895223877,9.484829777324268,0.013325885603166176,206.2928,35.2191,71.4263,75.9666,83.9964,19.0793
48759,48760,0,9228,36.125,0.41,,,,,,,167.88040181225605,31.697830670737613,0.030781294704885474,206.3141,23.3166,18.5008,77.2538,96.4102,17.422
48764,48764,69399,7175,35.466,0.49,,,,,,,123.9367204820682,27.966734815544847,0.02393322383046741,206.3132,19.5788,4.3162,75.5398,100.254,16.7353
48765,48624,0,11437,35.586,0.5,,,,,,,130.97849623996845,30.158913294492805,0.03814972556781265,206.3223,-38.1733,314.4436,23.4918,156.3373,-0.1523
48767,48767,0,2765,32.655,0.4,,,,,,,33.962527259040854,6.256128718965713,0.009223047232228904,206.3296,41.7124,89.2755,71.7142,77.1413,19.6709
48768,48768,53722,10014,36.036,0.45,,,,,,,161.1387535720004,33.39321226906763,0.03340310849314295,206.3556,3.8066,334.2096,63.3515,116.1579,13.1517
48770,49025,0,4710,34.286,0.5,,,,,,,71.97803728026997,16.573555566451933,0.01571086888383296,206.3408,-30.0177,316.6141,31.4173,148.6749,2.6476
48777,48777,0,8580,35.485,0.39,,,,,,,125.02590302177201,22.454856881812017,0.028619799368001447,206.3636,47.9226,99.6381,66.6893,70.5477,19.986
48779,48779,0,8386,34.486,0.54,,,,,,,78.92234847899718,19.626345696076587,0.027972685023317033,206.3529,-12.5741,322.908,48.1932,132.1208,8.3949
48783,48783,53385,7288,34.903,0.15,,,,,34.903,0.15,95.63128688459959,6.605975268129481,0.024310151258041323,206.3958,35.6112,72.6018,75.6873,83.5929,19.204
48786,48786,0,1744,31.265,0.8,,,,,,,17.906058540352948,6.596835755087268,0.005817357820255772,206.4085,-5.9847,326.518,54.3863,125.7763,10.4577
48794,48794,0,7239,34.955,0.4,,,,,,,97.94899854086981,18.04287231311219,0.024146704851394227,206.4375,7.5149,338.7053,66.5372,112.4899,14.1793
48795,48795,0,8402,35.835,0.41,,,,,,,146.89262776438676,27.73508754680202,0.028026055278548737,206.4402,22.0888,13.6709,76.6746,97.698,17.3197
48796,48796,13375,16502,37.186,0.5,,,,,,,273.65286541924667,63.01090085694632,0.055044746989599054,206.4466,6.9962,338.0527,66.0895,113.0102,14.0587
48802,48795,52866,8550,36.216,0.42,,,,,,,175.0652708383372,33.86062536639892,0.028519730139442003,206.5146,22.1188,13.9146,76.6246,97.68,17.393
48803,48803,0,11085,35.835,0.41,,,,,,,146.89262776438676,27.73508754680202,0.03697557995271516,206.5414,9.292,341.4254,67.9738,110.7365,14.7136
48806,48795,0,8457,35.245,0.39,,,,,,,111.94378834671502,20.105287667433274,0.02820951553090772,206.5376,21.8943,13.0783,76.51,97.9154,17.3736
48815,48815,0,2583,32.685,0.51,,,,,,,34.434993076333875,8.087529176961796,0.008615960578968268,206.5986,43.8722,93.0112,69.9251,74.8615,19.9937
48816,48816,0,1675,31.967,0.295,,,,,,,24.740017357925584,3.3609937149576297,0.0055871985945690475,206.6027,46.1073,96.7005,68.121,72.4846,20.092
48817,48624,0,11527,35.796,0.5,,,,,,,144.27796231294775,33.22122852693502,0.03844993325349099,206.6,-37.9711,314.7261,23.6388,156.2226,0.1225
48820,48820,4791,27033,38.506,0.47,,,,,,,502.5739801095915,108.77861934434095,0.09017238185491645,206.6116,-1.2845,330.1162,58.6534,121.2484,12.0106
48830,49025,0,5464,34.875,0.39,,,,,,,94.40608762859236,16.955487904795937,0.01822594216162703,206.6369,-30.879,316.6571,30.5197,149.5725,2.5935
48831,48831,0,7196,34.745,0.39,,,,,,,88.92011178579472,15.970197661496139,0.024003272290459024,206.6343,20.8475,9.3471,75.9483,99.0107,17.271
48836,48836,0,9327,36.385,0.49,,,,,,,189.2343618644974,42.7013656297204,0.031111523159131644,206.631,23.122,18.1398,76.9129,96.6642,17.6752
48849,48849,0,10963,35.535,0.41,,,,,,,127.93813041575227,24.15625141750882,0.03656863175657341,206.709,11.6212,345.5998,69.7604,108.4323,15.422
48860,49044,57958,2114,32.013,0.21,,,,,32.013,0.21,25.269694993783332,2.4437961658820546,0.007051544972488935,206.7516,60.973,111.2493,54.877,56.655,19.9864
48862,48862,0,5177,33.635,0.39,,,,,,,53.33348954876205,9.578782043401993,0.01726861320840833,206.7552,33.8936,65.8152,76.2681,85.4353,19.3143
48881,48881,0,11654,35.725,0.39,,,,,,,139.63683610559391,25.07900438546828,0.03887355965439264,206.8119,-28.3317,317.5817,32.9474,147.2281,3.6092
48885,48885,16066,26810,38.186,0.44,,,,,,,433.7105635004414,87.88168208073442,0.08942853392262456,206.8188,0.3868,331.8586,60.0847,119.6646,12.6755
48886,48886,0,7258,34.955,0.5,,,,,,,97.94899854086981,22.553590391390237,0.024210082029481876,206.8375,7.5847,339.6395,66.3859,112.5217,14.5808
48888,49025,0,4798,34.156,0.5,,,,,,,67.79536449241944,15.610459565434287,0.016004405287607337,206.8279,-29.8089,317.1544,31.5151,148.6229,3.1158
48894,49025,0,4167,33.566,0.5,,,,,,,51.66542425669507,11.896403571667905,0.013899615846906997,206.8467,-30.4178,316.9937,30.9217,149.2009,2.9215
48897,49356,0,2806,32.945,0.63,,,,,,,38.815036599064825,11.261240506785146,0.009359808511260148,206.8905,40.3511,85.2374,72.4116,78.6155,20.0008
48908,49025,0,3898,34.045,0.5,,,,,,,64.41692655151779,14.83254548140172,0.013002328430823967,206.9152,-29.4343,317.3521,31.8583,148.2966,3.3158
48909,49025,0,4734,33.98,0.188,,,,,34.123,0.2,62.51726927756849,5.412570094225217,0.01579092426668052,206.9171,-30.9395,316.9098,30.4015,149.7121,2.7984
48913,48896,0,12046,35.446,0.63,,,,,,,122.80046179887869,35.627572606611245,0.0401811309075694,206.9298,-33.1971,316.2796,28.2118,151.8358,2.0271
48917,48917,0,1613,31.925,0.6,,,,,,,24.266100950824168,6.704971477734764,0.005380388855546193,206.9373,38.3045,79.9156,73.7521,80.7895,19.8834
48918,48852,0,8153,34.705,0.41,,,,,,,87.29713683881108,16.482745047580835,0.02719548068150534,206.9372,17.7185,359.9348,73.9629,102.2811,16.9496
48921,48921,0,7211,34.365,0.45,,,,,,,74.64487584100672,15.468856054190415,0.024053306904738746,206.9402,22.1265,14.6408,76.269,97.7456,17.7823
48925,49356,0,2522,32.175,0.39,,,,,,,27.227013080779084,4.890016126831354,0.008412486480897395,206.9577,40.4851,85.4342,72.2812,78.4769,20.061
48931,48931,0,16399,36.775,0.4,,,,,,,226.4644307593057,41.71628978878077,0.05470117597154496,206.9951,24.9291,26.2732,77.1167,94.8491,18.3045
48936,49005,6744,19736,37.896,0.48,,,,,,,379.48970620763504,83.88550468400548,0.06583220982830729,206.9903,26.626,33.8683,77.3923,93.0816,18.5649
48942,48942,0,7287,34.895,0.45,,,,,,,95.2796164023653,19.745048195484962,0.02430681561708934,207.0008,4.9881,336.7656,64.0789,115.1568,14.0808
48943,48943,0,7295,34.835,0.49,,,,,,,92.68298233793494,20.914224443544825,0.024333500744705194,207.0256,12.0717,347.1189,69.9183,108.0504,15.8267
48946,48946,0,2452,32.535,0.66,,,,,,,32.13660538640312,9.767639442285645,0.008178991614258689,207.0283,36.1309,73.235,74.9753,83.0979,19.7653
48948,48948,72552,8955,35.956,0.49,,,,,,,155.3102075232849,35.046266926026895,0.029870664724994517,207.0447,2.8529,334.5707,62.1872,117.2905,13.5624
48953,48953,0,1850,32.925,0.39,,,,,,,38.45917820453531,6.907331372960033,0.006170935761165813,207.0694,68.085,115.037,48.1627,49.1138,19.5078
48959,48959,0,1452,31.255,0.39,,,,,,,17.82378767448089,3.201181448396155,0.004843350662277168,207.0669,3.9508,335.75,63.1426,116.2066,13.8743
48960,48960,0,8106,34.996,0.47,,,,,,,99.81596274917254,21.604466299694806,0.027038705556762205,207.0756,18.3571,2.0793,74.2462,101.6535,17.205
48974,48974,5082,15617,36.186,0.53,,,,,,,172.66328527432367,42.14262211868382,0.05209270474709541,207.0909,25.6752,29.6394,77.1775,94.0872,18.5083
48975,49005,6746,18436,36.706,0.54,,,,,,,219.38149918979124,54.55561352901466,0.061495876590731316,207.1275,26.1825,31.9259,77.2203,93.5637,18.619
48976,48976,0,2172,33.195,0.5,,,,,,,43.55118736855686,10.028031481702962,0.0072450121477038625,207.1067,-18.8715,321.1856,41.9715,138.3731,7.0533
48979,48979,0,14839,36.966,0.61,,,,,,,247.28626781870224,69.46651622574021,0.04949757608645378,207.1292,-30.5933,317.2161,30.6904,149.45,3.0892
48982,48982,13165,10461,37.006,0.48,,,,,,,251.88366278417402,55.678422441175506,0.034894139998678686,207.1443,37.1133,76.1105,74.3462,82.0666,19.9466
48989,48815,0,2511,32.375,0.39,,,,,,,29.853826189179603,5.361796061859136,0.008375794430425599,207.1626,43.4123,91.2397,70.0253,75.3717,20.3792
48991,49025,0,5335,33.746,0.5,,,,,,,56.13064076752021,12.92455766914959,0.017795644478821412,207.1632,-30.8107,317.1847,30.4727,149.6645,3.0412
48995,49005,6744,17542,36.856,0.49,,,,,,,235.0715115938295,53.044671521585826,0.05851381357965984,207.1803,26.8819,35.096,77.2451,92.8414,18.7711
49004,49004,0,7031,34.565,0.42,,,,,,,81.84647881347891,15.83051249051744,0.02345289153338207,207.2014,6.3523,338.7923,65.1496,113.8481,14.6224
49007,49025,0,3836,33.526,0.54,,,,,,,50.72242398926522,12.613611314686214,0.012795518691801113,207.207,-30.5112,317.316,30.7526,149.3962,3.1806
49010,49005,6744,19094,36.546,0.49,,,,,,,203.79803862870546,45.98770792133242,0.06369072833713516,207.2313,26.6167,33.9205,77.1769,93.1255,18.7766
49017,49039,0,7875,35.165,0.39,,,,,,,107.89467222298286,19.37805978218129,0.026268172496854474,207.248,-7.1951,327.089,52.956,127.2054,10.8912
49025,49025,0,4788,33.986,0.178,,,,,34.003,0.19,62.690249747616434,5.138846989799697,0.01597104887808752,207.2721,-30.2957,317.4438,30.9463,149.2135,3.3081
49028,48896,0,14163,36.265,0.39,,,,,,,179.06058540352947,32.15957430605043,0.04724268280291428,207.2822,-32.7263,316.7384,28.5941,151.4973,2.4682
49032,49032,0,10233,35.866,0.47,,,,,,,149.00471117870993,32.25102651412219,0.0341336138616269,207.2734,2.9263,335.0767,62.1444,117.2803,13.8023
49034,49106,0,3168,32.315,0.39,,,,,,,29.040226544644483,5.215672233631734,0.010567310535877457,207.2873,-48.6298,312.6678,13.1481,166.3954,-3.1128
49035,48896,0,12945,36.036,0.63,,,,,,,161.1387535720004,46.75049717669468,0.043179872123400784,207.2887,-33.0951,316.6387,28.2358,151.845,2.3443
49038,49038,0,14376,37.206,0.47,,,,,,,276.1849442075297,59.77829753151512,0.04795317432568634,207.3007,-2.4297,330.4187,57.3266,122.572,12.3456
49041,49041,0,5240,33.935,0.4,,,,,,,61.2350391724774,11.279911069396233,0.01747875858838317,207.3083,35.2577,69.8698,75.232,84.045,19.9083
49042,48896,0,12615,35.496,0.59,,,,,,,125.66085200763332,34.14268694347347,0.042079110609246885,207.3108,-33.185,316.6333,28.1442,151.9357,2.3301
49043,49005,6744,18059,36.596,0.49,,,,,,,208.54510476931662,47.05889924695357,0.06023833995183428,207.3156,26.6429,34.0698,77.1044,93.11,18.855
49044,49044,0,1856,32.441,0.072,,,,,,,30.775137359078713,1.0204181642571668,0.006190949606877702,207.3134,60.1904,110.2793,55.495,57.4683,20.3114
49046,49046,72398,10815,35.236,0.5,,,,,,,111.48078033638403,25.66939829579016,0.036074956895680146,207.345,29.5932,47.2742,77.0263,90.0228,19.2936
49047,48784,30113,10551,35.976,0.45,,,,,,,156.74727518004374,32.48315452773039,0.03519434768435702,207.3184,56.9278,107.8282,58.4723,60.944,20.4928
49050,49050,0,579,27.47,0.02,27.47,0.02,,,,,3.1188895840939352,0.028726034652116383,0.0019313361111973006,207.3228,-36.0634,315.8418,25.3539,154.6356,1.3284
49055,49055,0,11661,36.405,0.42,,,,,,,190.98532585662386,36.93983700103808,0.038896909141056514,207.3485,8.5076,341.9875,66.8763,111.7241,15.2976
49056,49005,6744,18145,36.796,0.49,,,,,,,228.66516029195208,51.599056958783606,0.060525205073704694,207.3538,26.4893,33.4019,77.0549,93.2759,18.866
49063,49063,0,4500,33.465,0.4,,,,,,,49.31738039549367,9.084597193934444,0.015010384283916843,207.3895,-33.0691,316.7389,28.2397,151.8502,2.4325
49068,49068,0,13802,37.166,0.47,,,,,,,271.14400086883063,58.6872206388014,0.04603851641924895,207.4077,28.972,44.4952,77.0376,90.6828,19.2653
49069,49356,0,2726,33.545,0.4,,,,,,,51.16818355403081,9.425527734967556,0.009092957235101626,207.4348,39.9847,83.4129,72.3611,79.0348,20.3913
49072,49072,0,11845,36.026,0.48,,,,,,,160.398388250842,35.45577002175936,0.03951066707622111,207.4512,29.694,47.6633,76.9215,89.9296,19.3983
49074,49074,22266,23759,37.976,0.52,,,,,,,393.7313537008502,94.28639435029815,0.07925149337812895,207.4503,-0.728,332.0325,58.8064,120.943,12.9718
49075,49139,52776,4501,34.316,0.44,,,,,,,72.97935152144493,14.787622688049325,0.015013719924868824,207.4608,33.6217,63.7751,75.8479,85.7894,19.8682
49081,95536,9550,9013,35.446,0.5,,,,,,,122.80046179887869,28.275851275088286,0.030064131900209446,207.4689,25.1905,27.8061,76.7526,94.6486,18.7698
49082,49082,0,7633,35.175,0.39,,,,,,,108.39269140212016,19.467504842138013,0.025460947386474947,207.4831,-22.276,320.3288,38.6116,141.7217,6.2452
49090,49025,0,3987,33.931,0.135,,,,,33.913,0.14,61.12234388984107,3.799963743019301,0.013299200475550324,207.5062,-30.5784,317.5852,30.6209,149.5494,3.3986
49095,49095,0,11959,35.466,0.61,,,,,,,123.9367204820682,34.815731096902766,0.039890930144747004,207.54,-31.0287,317.4813,30.1787,149.982,3.268
49099,1832324,54,21850,37.056,0.48,,,,,,,257.75078699705347,56.975339505302294,0.07288375480079623,207.5566,28.2792,41.39,76.9451,91.4288,19.3008
49101,49101,0,10565,35.256,0.52,,,,,,,112.5122992965767,26.943190886433324,0.035241046657684766,207.5486,-19.7906,321.353,40.9699,139.3864,7.1406
49105,49105,1089,21093,37.596,0.44,,,,,,,330.5217168699794,66.97278527945397,0.07035867460014622,207.5616,56.0425,106.8532,59.2121,61.8825,20.6652
49112,49356,0,2792,32.645,0.39,,,,,,,33.80648362059821,6.071699808044271,0.009313109537932405,207.5849,41.3662,86.366,71.3241,77.57,20.5877
49113,49113,56300,8082,35.326,0.49,,,,,,,116.19836038697959,26.220548020826083,0.02695865017391465,207.5859,35.4759,70.1749,74.9274,83.8365,20.1545
49114,49114,0,8064,35.095,0.39,,,,,,,104.47202192207993,18.76334618439282,0.02689860863677898,207.5915,18.1546,2.5374,73.7314,101.9619,17.6459
49122,49122,0,6560,34.815,0.44,,,,,,,91.83325964835801,18.60794273424775,0.021881804644998774,207.6364,35.1317,68.9342,75.0579,84.2058,20.1634
49123,49123,0,7071,35.266,0.47,,,,,,,113.03163247386955,24.464905485284692,0.023586317171461334,207.6388,16.102,357.1316,72.4112,104.0797,17.2796
49127,95536,9547,9021,35.446,0.5,,,,,,,122.80046179887869,28.275851275088286,0.030090817027825296,207.6283,24.9627,26.9711,76.5638,94.9102,18.8768
49128,49128,0,5101,34.095,0.39,,,,,,,65.9173895244321,11.83887108206706,0.017015104496057736,207.635,-40.7071,314.8664,20.791,159.0656,-0.0868
49129,49129,0,1332,30.765,0.39,,,,,,,14.223287871228198,2.554525788800939,0.004443073748039385,207.6322,-37.2891,315.7727,24.1048,155.8702,1.127
49137,49137,0,7299,35.205,0.44,,,,,,,109.90058394325197,22.268879274318408,0.024346843308513118,207.6492,28.1496,40.8098,76.8664,91.5768,19.3638
49138,49138,0,1520,32.475,0.5,,,,,,,31.260793671239572,7.198063750255885,0.005070174247011911,207.6495,42.5414,88.7462,70.443,76.3183,20.6949
49141,49141,55513,6534,35.076,0.49,,,,,,,103.56189770449865,23.369088021942183,0.021795077980247254,207.663,35.0383,68.5748,75.0827,84.307,20.1761
49143,49143,6648,16830,37.146,0.46,,,,,,,268.6581377268703,56.91195651981182,0.056138837221848994,207.6648,35.6004,70.4675,74.81,83.7108,20.2298
49145,95536,0,9437,35.455,0.4,,,,,,,123.31048332289083,22.714630456734348,0.03147844366384961,207.6881,25.1895,27.9738,76.5581,94.6823,18.9655
49146,49356,0,2540,33.145,0.5,,,,,,,42.55984131337437,9.799765616836797,0.008472528018033063,207.6807,39.7068,82.3125,72.4052,79.3439,20.5617
49148,49139,52776,4840,34.146,0.44,,,,,,,67.48387308707574,13.674087696526636,0.01614450220759056,207.6822,33.6326,63.5204,75.6742,85.7982,20.0527
49153,49153,78828,8619,35.483,0.15,,,,,35.483,0.15,124.91080292324834,8.628532582949662,0.028749889365128727,207.7035,49.3139,99.6174,65.04,69.0763,20.891
49155,49155,0,5498,34.335,0.48,,,,,,,73.62070974947365,16.273723085258826,0.0183393539539944,207.7047,17.2821,0.3293,73.118,102.8817,17.58
49159,49159,0,10750,35.805,0.42,,,,,,,144.87718535447618,28.021731974220785,0.03585814023380135,207.7233,17.0529,359.7528,72.9613,103.121,17.5517
49161,49266,0,10179,37.145,0.42,,,,,,,268.5344445658512,51.939166357072246,0.0339534892502199,207.723,2.3236,335.3059,61.4007,118.0025,14.0734
49162,49025,0,5963,33.486,0.54,,,,,,,49.79663541644849,12.383386962246755,0.019890426996665808,207.7239,-30.2892,317.8845,30.8504,149.3441,3.6759
49165,49428,24446,8566,35.286,0.52,,,,,,,114.07750129221216,27.3180080078315,0.028573100394673707,207.7541,21.9923,15.3956,75.5252,98.0232,18.5016
49167,49167,0,7316,35.205,0.41,,,,,,,109.90058394325197,20.750546596523968,0.024403549204696805,207.7592,-0.1542,333.0611,59.1859,120.466,13.429
49168,49168,74725,5432,34.866,0.49,,,,,,,94.01561688035694,21.21493787786023,0.01811920165116362,207.7507,36.9545,74.6208,74.038,82.2785,20.4157
49171,49171,0,3646,33.075,0.58,,,,,,,41.209751909733086,11.00711941026678,0.012161746910924625,207.7528,24.0906,23.4925,76.24,95.8392,18.8504
49172,49204,0,6426,34.725,0.41,,,,,,,88.10488730080147,16.63525800973716,0.02143482875743325,207.7539,13.7732,352.0511,70.7197,106.4857,16.8967
49179,49179,0,8712,34.885,0.44,,,,,,,94.84184633008964,19.217565096549286,0.029060103973663008,207.7808,24.0179,23.2291,76.1955,95.9192,18.8638
49187,49187,0,1651,30.805,0.39,,,,,,,14.487718535447618,2.602017969034787,0.005507143211721491,207.8287,-33.8079,316.9255,27.4316,152.6716,2.5143
49198,49424,0,2950,31.845,0.5,,,,,,,23.388372386593538,5.385371760676386,0.009840140808345487,207.8851,-48.0835,313.1956,13.5869,166.0237,-2.5485
49204,49204,0,7259,35.115,0.39,,,,,,,105.43868963912603,18.936961289054434,0.02421341767043386,207.8787,14.092,352.991,70.8634,106.1876,17.0837
49205,49205,0,3850,32.476,0.59,,,,,,,31.275193114079812,8.497627626508843,0.012842217665128854,207.897,-48.0266,313.2174,13.6403,165.9733,-2.5208
49208,49025,0,4793,34.056,0.5,,,,,,,64.74407045688145,14.907873149377142,0.015987727082847427,207.9147,-30.489,318.007,30.6138,149.5896,3.7595
49213,49293,2236,18900,36.826,0.53,,,,,,,231.8462095413132,56.58763635144218,0.06304361399245074,207.9246,46.3666,95.1416,67.3761,72.2336,21.0129
49222,49222,0,7839,34.425,0.44,,,,,,,76.73614893618178,15.54885311181163,0.02614808942258314,207.978,1.8443,335.2964,60.8579,118.5494,14.1892
49240,95536,9546,9040,35.446,0.5,,,,,,,122.80046179887869,28.275851275088286,0.030154194205912945,207.7725,25.0937,27.6382,76.4638,94.7949,19.0262
49241,95536,9546,9061,36.016,0.42,,,,,,,159.6614245993414,30.88125736152545,0.03022424266590456,207.769,25.0831,27.5913,76.4647,94.8054,19.0215
49243,49243,23102,6976,35.406,0.45,,,,,,,120.55910077295344,24.98378294381126,0.023269431281023087,208.0331,16.9698,0.1595,72.6782,103.2685,17.8253
49244,49204,0,7094,35.025,0.39,,,,,,,101.15794542598982,18.168132619711574,0.02366303691335691,208.035,14.116,353.3696,70.7735,106.1971,17.2369
49245,49025,0,4970,33.406,0.5,,,,,,,47.995442493194425,11.051359041648247,0.016578135531348157,208.0332,-30.4516,318.133,30.6223,149.5908,3.8682
49251,49251,0,7970,35.505,0.42,,,,,,,126.18275345906719,24.40590827705444,0.02658505838729272,208.0643,17.2929,1.0801,72.8539,102.942,17.9186
49253,49204,28657,7512,35.516,0.43,,,,,,,126.8235775555588,25.113898804285938,0.025057334831285184,208.0805,14.2719,353.8007,70.852,106.0474,17.3133
49263,49263,0,22476,37.736,0.51,,,,,,,352.53318119588556,82.79724007635633,0.07497186603673665,208.082,62.4146,111.192,53.3039,55.0716,20.5049
49265,49265,0,8588,34.765,0.41,,,,,,,89.74287945007487,16.944530546776534,0.0286464844956173,208.07,22.5216,17.7949,75.4593,97.5253,18.8798
49267,49267,0,1892,32.575,0.39,,,,,,,32.734069487883865,5.8790924739949455,0.006311032681149037,208.0673,-37.457,316.0926,23.8553,156.1506,1.3899
49272,49428,24446,8621,35.206,0.52,,,,,,,109.95120668793518,26.329888985540066,0.02875656064703269,208.0998,21.585,14.453,75.0651,98.5052,18.7473
49275,49356,0,2313,33.525,0.5,,,,,,,50.69907082747039,11.673892471598263,0.007715337521933257,208.0959,39.6872,81.5795,72.1756,79.386,20.8793
49277,49101,0,11252,35.576,0.54,,,,,,,130.3767047138214,32.42197332875503,0.03753263199169607,208.1011,-20.3823,321.7686,40.2489,140.1245,7.4295
49279,49279,0,11709,36.246,0.54,,,,,,,177.50067135006566,44.14072318348643,0.039057019906751624,208.1051,-34.9336,316.8442,26.2853,153.8055,2.3252
49281,49204,28657,7159,35.096,0.43,,,,,,,104.5201441458434,20.69732122119148,0.023879853575235706,208.1112,14.0913,353.4749,70.7036,106.239,17.3038
49289,95536,9549,9320,35.666,0.45,,,,,,,135.89391171008,28.161656579905134,0.031088173672467773,208.1559,24.7489,26.5384,76.0496,95.2124,19.3166
49293,49293,2236,18838,37.106,0.53,,,,,,,263.75457408893453,64.37563915365448,0.06283680425342789,208.1607,46.3498,94.7785,67.2908,72.2544,21.1756
49294,49294,0,2616,32.665,0.75,,,,,,,34.119291162192845,11.784385682038312,0.008726036730383658,208.1457,38.7051,78.9619,72.7626,80.4376,20.8559
49295,49295,0,8649,34.495,0.47,,,,,,,79.2501330480471,17.153136447577435,0.028849958593688173,208.1642,21.6428,14.7534,75.0349,98.4559,18.8161
49296,49415,75319,7492,34.923,0.13,,,,,34.923,0.13,96.51615228750967,5.778152990749437,0.024990622012245552,208.1658,-1.9977,332.2086,57.3521,122.4016,13.2975
49297,95536,9549,8861,35.446,0.5,,,,,,,122.80046179887869,28.275851275088286,0.029557114475508253,208.1869,25.0399,27.7436,76.0853,94.9122,19.389
49299,49299,0,2448,33.075,0.76,,,,,,,41.209751909733086,14.423121985866818,0.008165649050450762,208.2,43.828,90.3879,69.2197,74.9585,21.1457
49300,49025,0,5039,33.416,0.5,,,,,,,48.21697939006173,11.10236979727573,0.016808294757034884,208.1918,-29.9298,318.4523,31.0869,149.1505,4.1815
49301,49366,0,2498,32.775,0.39,,,,,,,35.8921934645005,6.446296710844939,0.008332431098049839,208.2018,37.4908,75.4909,73.4403,81.737,20.8154
49303,49310,0,4633,33.675,0.39,,,,,,,54.32503314924325,9.756864897456682,0.015454024530530385,208.2088,2.2637,336.13,61.1141,118.197,14.5247
49304,49304,0,7528,34.863,0.15,,,,,34.863,0.15,93.8858191873097,6.485402631127011,0.025110705086516888,208.2095,-30.71,318.2208,30.3324,149.8869,3.9182
49305,49543,14813,16618,37.276,0.45,,,,,,,285.2331512299014,59.109624184471855,0.05543168134002891,208.2338,20.3619,10.5168,74.403,99.7995,18.6546
49307,49307,0,4975,33.776,0.5,,,,,,,56.91149576288419,13.104356176361094,0.016594813736108067,208.2222,-28.4893,318.9519,32.4637,147.809,4.7172
49309,49309,0,10972,35.806,0.47,,,,,,,144.94391912877845,31.37209650556962,0.036598652525141245,208.2588,31.8132,55.8895,75.8144,87.781,20.3412
49310,49310,0,4632,32.515,0.5,,,,,,,31.841975217261254,7.331885746675161,0.015450688889578405,208.2357,2.8143,336.7434,61.5803,117.6564,14.6984
49315,49428,0,8794,35.015,0.39,,,,,,,100.69316688518045,18.084657632821898,0.02933362653172549,208.2404,20.9169,12.3689,74.656,99.224,18.7594
49316,49307,0,5065,33.906,0.67,,,,,,,60.42268220498804,18.64320122140556,0.0168950214217864,208.2467,-28.4706,318.9826,32.4756,147.7991,4.744
49320,49320,0,17341,36.995,0.54,,,,,,,250.61092530321113,62.32172192041878,0.05784334974831155,208.2602,24.5599,25.8705,75.9135,95.4259,19.3809
