galaxy,ra,dec,v_cmb,DM_baseline,e_DM,catalog,indicator
22185,02 51 57.5,-33 20 18,6245,33.91343784117483,0.35,SFI++,TF
22188,02 52 26.5,-30 46 39,6613,34.392321726707344,0.35,SFI++,TF
22197,02 53 29.3,-30 51 35,6193,33.80437319026095,0.35,SFI++,TF
121137,02 53 37.0,+15 52 38,14222,35.66113830366684,0.35,SFI++,TF
2368,02 53 50.2,+12 50 56,3357,32.078204899480774,0.35,SFI++,TF
2370,02 54 26.4,+42 38 58,1980,32.057256710689686,0.35,SFI++,TF
120589,02 54 32.4,+09 27 04,7995,33.602863601821305,0.35,SFI++,TF
121055,02 54 37.2,+16 04 51,15001,36.01203286319689,0.35,SFI++,TF
22209,02 54 56.1,-21 53 52,8462,34.68708790738569,0.35,SFI++,TF
22220,02 55 26.8,-42 22 09,5534,33.55439308842587,0.35,SFI++,TF
121060,02 55 29.0,+16 13 33,20105,36.272498694586915,0.35,SFI++,TF
121061,02 55 31.6,+16 05 28,15084,36.549853285205344,0.35,SFI++,TF
2392,02 55 46.4,+33 45 58,1348,31.41197752371263,0.35,SFI++,TF
2404,02 55 48.9,+01 04 44,4828,33.88713411194656,0.35,SFI++,TF
2403,02 55 57.3,+00 41 31,3915,32.83277665441528,0.35,SFI++,TF
121157,02 56 44.4,+15 59 30,24947,36.34429337497068,0.35,SFI++,TF
121402,02 56 51.9,+05 41 13,10965,35.500990859170656,0.35,SFI++,TF
2424,02 57 07.5,+17 30 50,6770,34.295090719444474,0.35,SFI++,TF
22240,02 57 48.8,-36 42 01,6110,33.92522479165772,0.35,SFI++,TF
2435,02 58 03.4,+35 15 26,4657,32.516228857325565,0.35,SFI++,TF
22261,02 58 08.0,-74 27 23,4772,33.33399341833087,0.35,SFI++,TF
2443,02 58 21.5,-02 02 31,2319,32.105550648967174,0.35,SFI++,TF
2441,02 58 22.0,+03 51 45,2849,31.959084618066242,0.35,SFI++,TF
121404,02 58 33.1,+05 57 17,13056,35.61876834377921,0.35,SFI++,TF
121035,02 58 45.0,+06 06 34,13289,35.843812878111784,0.35,SFI++,TF
2451,02 59 32.4,+37 00 31,16434,36.16929381282414,0.35,SFI++,TF
121403,02 59 54.4,+05 44 20,13328,36.31166206911313,0.35,SFI++,TF
22258,03 00 15.3,-22 17 31,2837,33.073431711410066,0.35,SFI++,TF
2461,03 00 22.6,+34 04 20,6610,33.89581711882249,0.35,SFI++,TF
2479,03 00 40.2,+00 01 13,2645,32.81562480169022,0.35,SFI++,TF
2483,03 01 36.8,+31 49 09,6030,33.94896083865338,0.35,SFI++,TF
2491,03 01 53.9,+35 43 58,4689,30.301600143441426,0.35,SFI++,TF
2497,03 02 08.1,+29 06 21,2923,31.96348476629833,0.35,SFI++,TF
2498,03 02 12.1,+17 20 44,6733,34.0457776587359,0.35,SFI++,TF
22286,03 03 31.0,-20 10 35,3155,32.661860667839385,0.35,SFI++,TF
2503,03 03 34.6,+46 23 09,2220,31.590316674813806,0.35,SFI++,TF
2520,03 04 55.6,+21 22 35,4016,32.77789036386477,0.35,SFI++,TF
22324,03 05 52.8,-27 13 43,6285,34.19361595015686,0.35,SFI++,TF
22338,03 06 29.2,-66 46 30,5488,33.720682262006235,0.35,SFI++,TF
22332,03 06 40.3,-32 51 53,4620,33.148067226890916,0.35,SFI++,TF
22335,03 07 13.2,-31 24 03,4586,33.1551884826837,0.35,SFI++,TF
2550,03 08 15.6,+36 26 57,3853,32.65163894889043,0.35,SFI++,TF
2563,03 09 36.7,+18 30 03,10539,34.794729662469685,0.35,SFI++,TF
22383,03 10 06.4,-53 20 17,995,30.181147720431472,0.35,SFI++,TF
2567,03 10 13.1,+40 45 56,2825,32.33433810177055,0.35,SFI++,TF
430082,03 11 15.0,-08 55 22,3847,33.123987894803804,0.35,SFI++,TF
430083,03 11 19.2,-08 54 07,3833,33.23740386586838,0.35,SFI++,TF
2581,03 12 08.0,+40 14 36,4087,34.049481233012195,0.35,SFI++,TF
430088,03 12 14.2,-10 28 51,3776,33.44565598617249,0.35,SFI++,TF
22401,03 12 25.0,-24 32 47,6341,33.76791529446453,0.35,SFI++,TF
2589,03 12 33.1,+12 23 03,9676,34.71870882915657,0.35,SFI++,TF
22419,03 13 03.8,-57 21 25,1099,30.782745756658905,0.35,SFI++,TF
2604,03 14 40.4,+39 37 03,4353,33.319917273041334,0.35,SFI++,TF
22444,03 15 50.3,-58 34 27,5363,33.516456890593304,0.35,SFI++,TF
2617,03 16 00.8,+40 53 07,4507,32.57539337537961,0.35,SFI++,TF
22440,03 16 05.2,-34 21 34,4820,33.68038818501973,0.35,SFI++,TF
430121,03 16 06.6,-13 02 04,5286,33.094944601824665,0.35,SFI++,TF
2628,03 16 31.8,-00 28 07,6638,34.18762654724801,0.35,SFI++,TF
22485,03 20 35.1,-18 42 56,3803,32.99941536036844,0.35,SFI++,TF
2690,03 20 42.9,-01 06 32,6103,34.010788765934805,0.35,SFI++,TF
130453,03 22 10.1,+14 53 01,9913,34.6293954465075,0.35,SFI++,TF
2703,03 22 34.4,+14 54 49,9942,35.29137073342976,0.35,SFI++,TF
2711,03 23 29.8,+01 19 26,9732,34.91090372798202,0.35,SFI++,TF
2709,03 23 53.7,+38 40 37,4984,32.86203433779028,0.35,SFI++,TF
430240,03 25 01.6,-05 44 42,5513,33.742103112337844,0.35,SFI++,TF
2727,03 25 07.8,+05 14 05,8660,34.63325538544444,0.35,SFI++,TF
22555,03 25 23.6,-25 40 47,12660,35.38119909887513,0.35,SFI++,TF
2736,03 26 27.6,+40 30 27,5505,32.748081197595425,0.35,SFI++,TF
2743,03 27 48.0,+40 02 03,3921,32.96809154064768,0.35,SFI++,TF
22630,03 29 56.6,-28 46 28,10944,35.374813215658136,0.35,SFI++,TF
22691,03 30 46.8,-73 46 58,8249,34.423127316281175,0.35,SFI++,TF
22648,03 31 19.1,-26 33 50,4170,33.40620618687794,0.35,SFI++,TF
2781,03 32 59.0,+15 52 27,9168,35.22915657173877,0.35,SFI++,TF
2786,03 34 12.4,+02 58 24,5618,32.64586801630861,0.35,SFI++,TF
2796,03 36 52.6,+13 24 23,8924,34.51653539982087,0.35,SFI++,TF
430371,03 37 06.0,-05 02 30,4009,33.10692014240826,0.35,SFI++,TF
22830,03 37 42.5,-72 23 29,8329,34.67173463369128,0.35,SFI++,TF
2802,03 37 50.9,+04 56 55,9512,34.41603516676195,0.35,SFI++,TF
2804,03 38 05.1,+01 56 12,6789,34.18951972296471,0.35,SFI++,TF
2806,03 38 20.2,+07 38 08,8749,34.84847705559237,0.35,SFI++,TF
22810,03 38 59.7,-22 35 02,4227,33.734338139252145,0.35,SFI++,TF
130373,03 39 00.0,+15 44 29,7766,34.31363764158988,0.35,SFI++,TF
130374,03 39 12.7,+15 58 51,9322,35.134299929922804,0.35,SFI++,TF
130308,03 39 13.5,+15 49 09,9665,34.23570308706703,0.35,SFI++,TF
130396,03 41 02.1,+13 34 26,9906,36.076072145436136,0.35,SFI++,TF
130381,03 41 26.3,+13 34 22,9842,35.22622360239073,0.35,SFI++,TF
430418,03 41 29.4,-04 39 57,5303,33.40167756707282,0.35,SFI++,TF
2823,03 41 35.7,+16 01 14,8969,34.54322919453557,0.35,SFI++,TF
430424,03 41 57.3,-04 42 20,3989,32.93630924846267,0.35,SFI++,TF
2830,03 42 03.9,+15 59 17,9042,34.52005941798694,0.35,SFI++,TF
22870,03 42 10.5,-27 51 59,3998,32.871314148535134,0.35,SFI++,TF
2832,03 42 12.5,-00 21 16,7454,33.450537197281655,0.35,SFI++,TF
430428,03 42 16.3,-04 43 55,4069,32.43427677638471,0.35,SFI++,TF
2833,03 42 51.2,+15 59 59,9094,34.82153391151968,0.35,SFI++,TF
430441,03 43 14.0,-04 44 04,5496,33.341929583449996,0.35,SFI++,TF
2839,03 43 50.2,+14 17 42,6396,34.36427622352405,0.35,SFI++,TF
22931,03 44 51.6,-59 08 16,5433,33.556082621605455,0.35,SFI++,TF
430475,03 45 00.1,-04 12 15,5194,32.70664788833347,0.35,SFI++,TF
430536,03 46 35.7,-04 27 18,3669,33.25056582221786,0.35,SFI++,TF
22946,03 46 57.0,-25 31 21,4066,33.0665658072773,0.35,SFI++,TF
430544,03 46 57.8,-03 27 43,3857,33.140922540367065,0.35,SFI++,TF
22950,03 47 05.0,-37 22 40,5666,33.87768817390479,0.35,SFI++,TF
22948,03 47 10.3,-26 56 41,4049,33.36556552119117,0.35,SFI++,TF
22974,03 48 50.3,-18 58 41,4171,33.533162254366474,0.35,SFI++,TF
22997,03 49 39.7,-55 48 45,8434,34.48923465789786,0.35,SFI++,TF
23011,03 49 50.2,-71 38 07,1460,29.835398670722483,0.35,SFI++,TF
2860,03 51 16.7,+78 17 52,4174,33.74481430628081,0.35,SFI++,TF
2888,03 53 19.3,+32 19 46,3906,32.18081323520378,0.35,SFI++,TF
23028,03 53 53.6,-17 35 35,8431,34.3871447039411,0.35,SFI++,TF
23036,03 54 24.8,-19 11 25,7397,34.260569304248804,0.35,SFI++,TF
23046,03 55 08.7,-17 28 03,8375,35.11214185592743,0.35,SFI++,TF
23066,03 55 38.7,-51 30 25,5813,33.65068001998339,0.35,SFI++,TF
23064,03 56 18.7,-21 49 14,7338,34.2538436346444,0.35,SFI++,TF
23067,03 56 37.0,-18 03 39,6296,33.933757110727804,0.35,SFI++,TF
430691,03 56 55.5,-52 24 05,10111,34.75425729444273,0.35,SFI++,TF
23072,03 57 08.1,-18 46 41,7438,34.709543871828,0.35,SFI++,TF
23074,03 57 13.4,-25 23 54,4370,32.75846957563613,0.35,SFI++,TF
430695,03 57 57.3,-52 15 18,9688,35.090796867704555,0.35,SFI++,TF
23091,03 58 13.7,-35 26 45,4450,34.170195090797336,0.35,SFI++,TF
2910,03 58 22.9,+06 42 52,5389,32.97141014405903,0.35,SFI++,TF
430697,03 58 24.4,-52 08 25,10267,35.06292081957075,0.35,SFI++,TF
430698,03 58 55.3,-52 33 17,10425,34.95745944455079,0.35,SFI++,TF
2896,03 59 00.9,+79 33 21,2160,32.48049496066286,0.35,SFI++,TF
23129,03 59 35.7,-67 38 29,1334,30.615990375159996,0.35,SFI++,TF
23113,03 59 40.4,-52 40 47,9760,35.18633547284355,0.35,SFI++,TF
2915,03 59 55.2,+32 36 45,5184,33.87550249439512,0.35,SFI++,TF
23128,04 00 07.8,-61 16 00,5780,33.83355103631129,0.35,SFI++,TF
23138,04 00 18.3,-67 48 26,1291,31.14071803798871,0.35,SFI++,TF
23111,04 00 26.4,-25 10 53,4051,33.08919373858502,0.35,SFI++,TF
23130,04 00 40.8,-52 44 01,10537,33.286713684073135,0.35,SFI++,TF
23136,04 01 17.9,-52 42 25,9939,34.91158234846033,0.35,SFI++,TF
23139,04 01 51.4,-41 56 30,4388,33.3066967000302,0.35,SFI++,TF
2931,04 02 18.5,+25 49 01,5626,33.26364848034624,0.35,SFI++,TF
23154,04 02 32.5,-62 18 53,5376,33.344723672288666,0.35,SFI++,TF
2936,04 02 48.3,+01 57 55,3701,32.59322762165156,0.35,SFI++,TF
2954,04 05 30.4,+04 26 42,5234,33.02382942351944,0.35,SFI++,TF
2956,04 06 28.6,+31 16 57,4432,33.25881223690055,0.35,SFI++,TF
2963,04 07 38.8,+03 58 04,5198,32.81027414828189,0.35,SFI++,TF
23200,04 07 45.8,-29 51 34,4066,33.49875515844757,0.35,SFI++,TF
23207,04 07 47.3,-45 02 23,4991,33.509566056061715,0.35,SFI++,TF
2966,04 08 47.0,+08 30 53,3467,32.70602345341629,0.35,SFI++,TF
2969,04 09 01.5,-01 09 35,4970,32.837484455521114,0.35,SFI++,TF
23242,04 10 22.4,-23 36 14,4165,33.08290265042943,0.35,SFI++,TF
2983,04 12 52.5,+02 22 09,4915,33.21578232809853,0.35,SFI++,TF
2994,04 14 23.4,+02 43 52,3226,32.80132698931357,0.35,SFI++,TF
3002,04 16 54.5,+03 05 47,3476,32.64715177183493,0.35,SFI++,TF
440081,04 16 55.4,-07 28 55,8825,34.43555351562442,0.35,SFI++,TF
440085,04 17 12.3,-17 51 23,9503,34.6704713417774,0.35,SFI++,TF
23349,04 17 35.3,-62 47 02,1297,30.122428338495837,0.35,SFI++,TF
3007,04 18 30.1,+33 46 28,5535,29.19109610953813,0.35,SFI++,TF
3009,04 19 05.9,+26 10 46,3655,32.301481633787375,0.35,SFI++,TF
23372,04 20 15.0,-45 01 54,4516,33.34425824041259,0.35,SFI++,TF
23377,04 21 37.0,-17 55 45,8873,34.21896599162956,0.35,SFI++,TF
3013,04 23 27.0,+75 17 45,2394,30.82473686310921,0.35,SFI++,TF
23417,04 23 29.4,-54 43 50,11563,34.38944712685742,0.35,SFI++,TF
3029,04 23 58.8,-00 49 37,4916,33.08762267443146,0.35,SFI++,TF
440126,04 24 29.9,-53 24 42,12036,35.089130190152126,0.35,SFI++,TF
23431,04 25 48.2,-51 38 22,11105,35.00390513676748,0.35,SFI++,TF
23564,04 27 30.2,-83 33 03,4873,33.090240483560464,0.35,SFI++,TF
440570,04 28 15.8,-53 06 33,12766,35.626755602573766,0.35,SFI++,TF
440571,04 28 26.6,-53 43 19,15768,35.852921909695965,0.35,SFI++,TF
23482,04 28 30.7,-53 44 10,10745,35.07658916534558,0.35,SFI++,TF
23473,04 28 32.8,-47 46 51,5094,32.630403459010154,0.35,SFI++,TF
440160,04 28 36.6,-53 24 38,13034,35.261160451261674,0.35,SFI++,TF
440548,04 29 05.3,-61 13 01,18820,36.569019844970754,0.35,SFI++,TF
440573,04 29 06.6,-54 01 22,13193,35.637467723783914,0.35,SFI++,TF
3043,04 29 09.6,+70 53 50,7349,34.755472784208315,0.35,SFI++,TF
23505,04 29 23.0,-62 53 19,5980,33.699047995106795,0.35,SFI++,TF
23498,04 29 27.7,-53 49 39,12732,34.87462993044881,0.35,SFI++,TF
23484,04 29 30.6,-26 42 47,4074,32.741947090664596,0.35,SFI++,TF
440556,04 29 59.0,-61 24 55,15919,36.0896558439289,0.35,SFI++,TF
440574,04 30 17.3,-53 29 23,12892,35.12160721070782,0.35,SFI++,TF
3062,04 30 38.2,-00 18 15,3497,32.59651424617714,0.35,SFI++,TF
440578,04 30 39.9,-00 17 04,12691,35.18673401784045,0.35,SFI++,TF
440168,04 30 51.7,-05 47 55,4270,33.677994498490904,0.35,SFI++,TF
3066,04 30 58.1,+05 32 31,4573,33.47258726905578,0.35,SFI++,TF
3070,04 30 59.6,-02 00 12,2454,31.748329920483148,0.35,SFI++,TF
23518,04 31 24.1,-54 24 56,982,30.790303969683027,0.35,SFI++,TF
440177,04 31 24.3,-03 55 44,4715,33.140411304953396,0.35,SFI++,TF
3083,04 32 14.6,+01 43 35,10166,35.412311105843145,0.35,SFI++,TF
23538,04 32 41.4,-43 42 56,4448,33.18243948176683,0.35,SFI++,TF
3084,04 32 48.3,+10 23 28,3993,32.68720641703974,0.35,SFI++,TF
23539,04 33 15.1,-24 40 27,12415,34.97268552149249,0.35,SFI++,TF
23540,04 33 22.7,-18 40 39,6228,33.706152055127355,0.35,SFI++,TF
440286,04 35 19.3,-07 24 20,8985,34.52682034383446,0.35,SFI++,TF
3085,04 36 08.6,+72 54 11,4245,33.70536386186661,0.35,SFI++,TF
440300,04 36 36.6,-03 11 20,4795,33.25299449086329,0.35,SFI++,TF
3103,04 36 37.3,-00 08 37,3456,32.392832477969215,0.35,SFI++,TF
440304,04 37 05.9,-03 18 12,4713,33.16734227789793,0.35,SFI++,TF
23618,04 37 20.6,-69 12 12,5537,33.37934977659478,0.35,SFI++,TF
440474,04 37 31.2,-03 06 13,4378,33.52632431158702,0.35,SFI++,TF
440307,04 37 35.9,-04 42 53,3644,33.00159664875831,0.35,SFI++,TF
3109,04 37 37.7,-00 17 35,3660,33.263165340415554,0.35,SFI++,TF
440309,04 37 55.5,-09 30 49,4954,33.31520487446987,0.35,SFI++,TF
3092,04 38 19.2,+72 16 55,4735,34.10887733591732,0.35,SFI++,TF
23642,04 38 52.8,-64 12 28,8694,34.54108426544696,0.35,SFI++,TF
23613,04 39 19.1,-22 12 40,9331,34.87071549951108,0.35,SFI++,TF
23619,04 39 39.7,-22 30 46,5457,33.8339225774893,0.35,SFI++,TF
23688,04 39 47.9,-76 50 14,4354,33.45717576072031,0.35,SFI++,TF
3122,04 39 51.5,+07 03 18,4630,33.67839362952952,0.35,SFI++,TF
3127,04 40 25.4,-02 01 26,3298,31.741524315240802,0.35,SFI++,TF
23663,04 40 26.6,-63 06 24,4221,34.56057864539427,0.35,SFI++,TF
23641,04 40 37.3,-21 58 02,8586,33.56409000103925,0.35,SFI++,TF
440628,04 41 06.4,-02 50 00,18638,36.12188826080903,0.35,SFI++,TF
440323,04 41 28.0,-02 51 29,671,30.397715037014528,0.35,SFI++,TF
3133,04 41 36.4,-01 48 33,3251,32.333596858407994,0.35,SFI++,TF
440326,04 41 44.1,-07 05 10,4486,34.01591944267671,0.35,SFI++,TF
23734,04 42 43.1,-79 22 51,9546,34.65754360933309,0.35,SFI++,TF
23694,04 43 59.8,-41 27 47,5208,33.6482533416796,0.35,SFI++,TF
440348,04 46 29.8,-04 47 20,4634,33.29672817873089,0.35,SFI++,TF
3143,04 46 35.8,+70 07 13,4498,33.543803618451584,0.35,SFI++,TF
23744,04 46 45.8,-63 01 49,6998,34.48042542711643,0.35,SFI++,TF
3162,04 46 52.3,+08 16 14,4603,33.121926207101325,0.35,SFI++,TF
3171,04 47 45.3,+01 49 08,4513,34.75984292246456,0.35,SFI++,TF
23759,04 47 49.9,-62 36 42,5173,33.23103806103342,0.35,SFI++,TF
23740,04 48 02.7,-25 13 46,4551,33.36648719879818,0.35,SFI++,TF
23746,04 48 31.3,-23 55 20,8144,34.55498858155322,0.35,SFI++,TF
23777,04 49 51.2,-36 06 12,5326,33.34286134592279,0.35,SFI++,TF
440373,04 49 53.9,-10 45 14,4446,32.99996088792049,0.35,SFI++,TF
23797,04 51 21.7,-33 56 17,5469,33.23495768738562,0.35,SFI++,TF
440388,04 51 42.1,-06 13 37,4500,33.040489731626394,0.35,SFI++,TF
3187,04 51 45.3,+06 50 01,4700,33.41117678451282,0.35,SFI++,TF
3186,04 51 46.0,+03 40 05,4543,33.20191022354784,0.35,SFI++,TF
23803,04 52 13.2,-18 23 44,9545,34.86101419189532,0.35,SFI++,TF
440399,04 52 54.3,-15 20 52,5685,34.19739023687099,0.35,SFI++,TF
23819,04 53 09.2,-17 42 19,10225,34.81917515351074,0.35,SFI++,TF
3189,04 54 38.4,+69 42 54,4510,33.403490148488174,0.35,SFI++,TF
440406,04 54 39.0,-12 12 22,4903,33.25202334934016,0.35,SFI++,TF
23850,04 55 16.8,-22 43 40,6817,33.24716111620808,0.35,SFI++,TF
23854,04 55 29.9,-31 48 41,5683,34.19172634387996,0.35,SFI++,TF
3207,04 56 09.7,+02 09 22,4529,33.38666575709951,0.35,SFI++,TF
440415,04 56 19.3,-15 47 53,5503,34.06890539087041,0.35,SFI++,TF
23869,04 56 33.8,-28 30 09,4942,33.609053076062736,0.35,SFI++,TF
440418,04 56 45.7,-10 35 35,4095,32.69035393521586,0.35,SFI++,TF
3211,04 57 22.6,+01 53 35,4163,33.11262431201784,0.35,SFI++,TF
440604,04 57 27.0,-00 04 14,7054,34.61440545604147,0.35,SFI++,TF
3214,04 57 56.7,-00 07 32,4888,33.140411304953396,0.35,SFI++,TF
3219,04 58 50.0,+06 58 37,8452,33.88314276710075,0.35,SFI++,TF
23929,04 58 54.4,-63 17 52,5024,33.40167756707282,0.35,SFI++,TF
440441,04 59 26.6,-16 33 44,3436,32.24507658173893,0.35,SFI++,TF
23913,04 59 35.2,-19 11 57,6738,33.853523841078896,0.35,SFI++,TF
440444,04 59 41.6,-11 16 14,3664,33.14143365544757,0.35,SFI++,TF
23918,04 59 55.0,-18 32 40,5613,33.50005531161056,0.35,SFI++,TF
23923,04 59 57.8,-26 01 22,744,29.383974881003503,0.35,SFI++,TF
440448,05 00 15.5,-03 20 56,3619,32.06901258384676,0.35,SFI++,TF
440466,05 02 09.4,-08 14 27,3568,32.725297923470016,0.35,SFI++,TF
450004,05 02 17.6,-30 27 16,6378,33.89978525623453,0.35,SFI++,TF
450003,05 02 29.1,-15 32 44,4303,33.12913356642856,0.35,SFI++,TF
3231,05 02 34.5,+00 14 44,4819,33.22711134674546,0.35,SFI++,TF
23964,05 02 36.9,-20 55 22,9736,34.47351826304615,0.35,SFI++,TF
23969,05 02 54.7,-18 46 12,5329,33.47083147966599,0.35,SFI++,TF
450005,05 03 16.5,-02 56 13,4308,33.197930433367134,0.35,SFI++,TF
3237,05 03 27.6,+00 39 36,4181,33.130674893176945,0.35,SFI++,TF
3236,05 03 33.2,+06 39 25,8495,34.92061041430555,0.35,SFI++,TF
3238,05 03 37.0,+01 34 22,4739,34.29659232548558,0.35,SFI++,TF
450008,05 04 34.1,-17 05 15,6855,34.14297728185851,0.35,SFI++,TF
24021,05 04 35.2,-55 31 27,6589,34.263924343402735,0.35,SFI++,TF
3242,05 04 46.7,+04 28 44,6034,34.64146706116101,0.35,SFI++,TF
24016,05 05 07.5,-31 47 03,3962,33.25881223690055,0.35,SFI++,TF
24007,05 05 08.3,-18 59 14,7834,34.31572173126334,0.35,SFI++,TF
24018,05 05 28.8,-20 56 17,9294,35.09412639001975,0.35,SFI++,TF
3235,05 05 33.4,+67 00 33,3913,33.36878968274789,0.35,SFI++,TF
24033,05 06 37.1,-17 33 20,4473,33.36924988671475,0.35,SFI++,TF
3248,05 07 06.6,+03 58 41,8922,34.126156615999506,0.35,SFI++,TF
24056,05 07 44.5,-19 37 25,9535,34.72191978820422,0.35,SFI++,TF
24109,05 08 23.3,-73 08 18,8696,35.03361346100842,0.35,SFI++,TF
24101,05 11 05.9,-18 25 40,3578,33.28432245774459,0.35,SFI++,TF
450026,05 11 07.7,-09 23 19,2676,31.90467231665351,0.35,SFI++,TF
24102,05 11 11.4,-19 36 47,1981,32.10966406639254,0.35,SFI++,TF
3252,05 11 45.5,+67 29 18,6071,33.569132121902626,0.35,SFI++,TF
450231,05 12 00.5,-09 07 58,17157,36.56574915734247,0.35,SFI++,TF
450033,05 12 03.3,-15 41 17,1956,31.35688435947037,0.35,SFI++,TF
24124,05 12 34.1,-39 51 35,4970,33.31378915840787,0.35,SFI++,TF
24129,05 12 50.5,-41 38 01,9855,34.615701780126,0.35,SFI++,TF
24128,05 13 16.2,-24 56 19,10090,35.204000306282644,0.35,SFI++,TF
24127,05 13 17.9,-22 13 32,9081,34.6034856723496,0.35,SFI++,TF
3269,05 14 06.9,+06 31 14,8930,34.44874887632019,0.35,SFI++,TF
24135,05 14 08.2,-27 44 53,10462,35.01773346551066,0.35,SFI++,TF
3259,05 14 16.1,+72 20 02,4896,32.90234391975501,0.35,SFI++,TF
24150,05 14 29.5,-62 09 41,4961,34.344690891664555,0.35,SFI++,TF
150046,05 14 53.4,+05 24 44,8846,35.27497930764571,0.35,SFI++,TF
3270,05 15 19.9,+06 28 24,8640,34.889303646323484,0.35,SFI++,TF
150059,05 15 36.0,+07 11 48,8910,34.4126226897744,0.35,SFI++,TF
150063,05 15 46.9,+06 46 36,8197,34.949250548015904,0.35,SFI++,TF
24145,05 15 49.4,-23 28 30,10330,34.89887966364843,0.35,SFI++,TF
24159,05 16 39.0,-37 05 58,1401,31.07818781717531,0.35,SFI++,TF
3275,05 16 46.3,+06 37 21,7967,34.30408481932269,0.35,SFI++,TF
24177,05 17 08.0,-64 57 41,1369,30.333492752114978,0.35,SFI++,TF
3279,05 17 09.8,+06 55 37,8400,34.90796058607041,0.35,SFI++,TF
450046,05 17 42.5,-15 31 23,2844,32.65547773435014,0.35,SFI++,TF
3283,05 17 45.9,-01 11 13,4515,33.6405509205017,0.35,SFI++,TF
24169,05 17 57.8,-29 42 02,4536,33.249107316122824,0.35,SFI++,TF
24397,05 18 49.7,-86 23 09,4717,33.28384389633008,0.35,SFI++,TF
24175,05 18 52.9,-17 30 56,7034,34.412907267772255,0.35,SFI++,TF
3277,05 19 10.6,+65 28 11,5081,33.60327678275862,0.35,SFI++,TF
24209,05 19 16.8,-62 32 05,4967,33.41838649409346,0.35,SFI++,TF
24207,05 19 18.7,-61 39 43,4959,33.97835752973011,0.35,SFI++,TF
3253,05 19 41.7,+84 03 08,4077,33.1429662792563,0.35,SFI++,TF
24193,05 19 50.5,-20 58 00,8736,34.41119924009412,0.35,SFI++,TF
3289,05 20 06.0,+06 34 56,8886,33.833179431551336,0.35,SFI++,TF
150148,05 20 12.6,+05 50 18,8576,34.455735152243854,0.35,SFI++,TF
3291,05 20 26.3,+06 34 13,4343,33.053300815449404,0.35,SFI++,TF
3284,05 21 23.1,+72 42 05,4663,33.54804560536324,0.35,SFI++,TF
24216,05 21 48.4,-23 48 45,1788,31.929817853003488,0.35,SFI++,TF
24231,05 23 03.3,-17 57 44,12574,35.14509164773241,0.35,SFI++,TF
24239,05 23 36.7,-19 57 03,5038,33.83429405510709,0.35,SFI++,TF
450056,05 23 56.7,-17 15 40,3222,32.515547183356844,0.35,SFI++,TF
24270,05 24 31.7,-61 21 54,5393,33.01626330990823,0.35,SFI++,TF
24253,05 24 36.8,-28 32 51,9504,34.52168396101247,0.35,SFI++,TF
24273,05 25 47.4,-39 54 27,4596,33.45717576072031,0.35,SFI++,TF
24279,05 26 43.8,-19 12 39,8264,34.287868520737476,0.35,SFI++,TF
450061,05 28 01.9,-05 18 43,2571,32.59059473571577,0.35,SFI++,TF
24302,05 28 36.4,-41 29 28,4236,33.12861954762878,0.35,SFI++,TF
24351,05 28 50.1,-76 28 11,9851,35.21189299069938,0.35,SFI++,TF
24299,05 28 54.3,-20 56 14,8221,34.746950033224564,0.35,SFI++,TF
24309,05 28 56.7,-47 23 28,4321,32.281070776789946,0.35,SFI++,TF
24496,05 29 29.6,-85 55 39,4711,33.620969597571644,0.35,SFI++,TF
24311,05 29 53.4,-23 49 56,9078,34.71796716384185,0.35,SFI++,TF
24336,05 30 28.1,-62 21 56,8368,34.14168800029502,0.35,SFI++,TF
24382,05 31 41.9,-73 44 59,4429,33.18994890392342,0.35,SFI++,TF
24333,05 31 50.3,-23 08 40,1876,30.821764278922185,0.35,SFI++,TF
24347,05 32 38.9,-29 37 38,10760,34.93318697805077,0.35,SFI++,TF
24354,05 33 21.3,-21 56 51,1710,31.00971531700825,0.35,SFI++,TF
3319,05 34 14.7,+70 11 31,4181,34.3163168182524,0.35,SFI++,TF
450071,05 34 56.6,-10 01 12,7083,33.926293166788504,0.35,SFI++,TF
24395,05 34 58.9,-50 55 20,4594,33.03888301870846,0.35,SFI++,TF
24399,05 35 03.7,-50 58 02,10368,34.767590407224965,0.35,SFI++,TF
24407,05 36 46.3,-22 24 20,4949,33.45496516049935,0.35,SFI++,TF
24404,05 36 47.1,-18 36 18,2912,32.68152936175517,0.35,SFI++,TF
24419,05 37 11.4,-45 20 29,10894,35.18912375294171,0.35,SFI++,TF
24426,05 38 24.0,-28 11 27,10801,34.85219931475882,0.35,SFI++,TF
24429,05 38 34.2,-29 24 09,10887,35.742087733456884,0.35,SFI++,TF
3326,05 39 37.2,+77 18 44,4065,33.65512189907844,0.35,SFI++,TF
24439,05 39 40.9,-41 26 39,11767,35.2244619173718,0.35,SFI++,TF
24437,05 39 41.3,-39 46 51,10800,34.19172634387996,0.35,SFI++,TF
450075,05 40 11.8,-22 00 10,9087,33.35447476760105,0.35,SFI++,TF
24452,05 41 19.6,-18 16 39,3335,33.04209525658643,0.35,SFI++,TF
24469,05 42 31.0,-26 47 21,12961,35.032544138876446,0.35,SFI++,TF
24485,05 42 35.0,-55 26 23,6828,34.305879177565146,0.35,SFI++,TF
24476,05 43 13.2,-18 38 23,2116,31.669250725512725,0.35,SFI++,TF
