CID,sn_ra,sn_dec,zCMB,HOST_LOGMASS,IS_CALIBRATOR,pgc,galaxy_name,match_sep_arcsec,log_2Vm,e_log_2Vm,u_log_2Vm,vmax_apparent,VHI,e_VHI,m21,logR25,inclination_deg,v_rot,v_rot_log,mtype,v_rot_alfalfa,w50_alfalfa,v_rot_sparc,v_rot_deep,v_rot_source
1301933,36.6637,-4.9708,0.3296,10.006,0,,,,,,,,,,,,,,,,,,,,None
13830,351.562,-0.3823,0.32985,11.174,0,,,,,,,,,,,,,,,,,,,,None
120369,150.995,2.2624,0.33055,10.563,0,,,,,,,,,,,,,,,,,,,,None
1338675,36.7437,-4.9677,0.33048,9.507,0,,,,,,,,,,,,,,,,,,,,None
4241,12.2377,-0.9057,0.33052,9.261,0,1131330.0,,57.52285458841575,,,,,,,,0.1500000059604644,46.12309276496313,,,,,,,,None
480184,129.736,43.3139,0.3308,11.073,0,2217666.0,,51.81439568299252,,,,,,,,0.050000000745058,27.571955431350226,,,,,,,,None
370394,132.379,45.0022,0.3308,10.291,0,,,,,,,,,,,,,,,,,,,,None
03D1fc,36.4316,-4.1441,0.33094,10.391,0,1062365.0,,50.00315190062939,,,,,,,,0.2800000011920929,60.31645361613234,,,,,,,,None
580235,150.235,2.5796,0.33154,9.2832,0,,,,,,,,,,,,,,,,,,,,None
20106,346.554,0.329,0.33137,10.277,0,,,,,,,,,,,,,,,,,,,,None
370344,150.174,1.8316,0.33155,9.538,0,,,,,,,,,,,,,,,,,,,,None
470041,131.337,44.7548,0.33179,11.162,0,,,,,,,,,,,,,,,,,,,,None
1306141,54.8978,-28.9108,0.3324,9.678,0,735932.0,,54.98755131844764,,,,,,,,0.3300000131130218,64.43478676271998,,,,,,,,None
130862,184.002,47.9204,0.3329,9.5892,0,,,,,,,,,,,,,,,,,,,,None
1309492,53.3008,-28.0249,0.33353,9.562,0,,,,,,,,,,,,,,,,,,,,None
1346956,54.3435,-28.8264,0.33353,7.0,0,,,,,,,,,,,,,,,,,,,,None
16093,350.362,1.1325,0.33439,10.215,0,,,,,,,,,,,,,,,,,,,,None
500511,184.696,47.6473,0.3349,9.633,0,,,,,,,,,,,,,,,,,,,,None
1346966,55.3407,-29.1493,0.33513,9.557,0,733077.0,,104.575670210609,,,,,,,,0.1299999952316284,43.235793359656256,,,,,,,,None
1314897,36.6066,-4.1552,0.33663,11.148,0,,,,,,,,,,,,,,,,,,,,None
470015,54.1486,-28.6251,0.33752,11.5,0,,,,,,,,,,,,,,,,,,,,None
040782,242.077,54.9081,0.33739,10.152,0,,,,,,,,,,,,,,,,,,,,None
04D3kr,214.15,52.4789,0.33753,9.287,0,,,,,,,,,,,,,,,,,,,,None
1300912,52.0379,-27.5329,0.3378,9.744,0,,,,,,,,,,,,,,,,,,,,None
380318,150.413,3.2498,0.33825,11.443,0,,,,,,,,,,,,,,,,,,,,None
580276,53.5214,-28.8077,0.33851,10.421,0,,,,,,,,,,,,,,,,,,,,None
1343337,54.5592,-28.7099,0.339,9.832,0,,,,,,,,,,,,,,,,,,,,None
04D3nh,215.611,52.3334,0.34051,9.356,0,,,,,,,,,,,,,,,,,,,,None
320258,34.748,-4.8807,0.3409,10.956,0,,,,,,,,,,,,,,,,,,,,None
2533,31.2207,-0.3265,0.34101,9.755,0,174754.0,,93.6493481023746,,,,,,,,0.5299999713897705,77.20331779904653,,,,,,,,None
1336009,8.9162,-44.8937,0.34176,9.634,0,,,,,,,,,,,,,,,,,,,,None
1346387,52.695,-28.6493,0.34448,10.812,0,,,,,,,,,,,,,,,,,,,,None
350606,54.2033,-26.7605,0.3445,10.6991,0,,,,,,,,,,,,,,,,,,,,None
1329312,36.2633,-5.5418,0.34479,11.115,0,,,,,,,,,,,,,,,,,,,,None
470110,52.0706,-28.6233,0.34547,10.57,0,,,,,,,,,,,,,,,,,,,,None
03D1bp,36.6572,-4.8388,0.34594,10.821,0,,,,,,,,,,,,,,,,,,,,None
310090,351.308,-0.6051,0.34686,11.5,0,1139600.0,,99.48311213446678,,,,,,,,0.3100000023841858,62.851244216588995,,,,,,,,None
050301,244.724,55.7829,0.34704,10.5212,0,,,,,,,,,,,,,,,,,,,,None
330089,36.1903,-4.8221,0.34872,9.651,0,,,,,,,,,,,,,,,,,,,,None
160198,242.905,53.9703,0.34899,9.881,0,,,,,,,,,,,,,,,,,,,,None
1258906,10.262,-44.3941,0.34918,9.195,0,,,,,,,,,,,,,,,,,,,,None
070955,241.475,55.1978,0.3492,9.513,0,,,,,,,,,,,,,,,,,,,,None
380279,149.827,2.9349,0.34946,10.971,0,,,,,,,,,,,,,,,,,,,,None
04D2mc,150.148,1.7842,0.34957,10.96,0,,,,,,,,,,,,,,,,,,,,None
05D2ie,150.262,2.6581,0.34956,9.287,0,,,,,,,,,,,,,,,,,,,,None
440185,54.3495,-28.44,0.34952,7.0,0,,,,,,,,,,,,,,,,,,,,None
20186,357.295,0.7979,0.34957,7.0,0,,,,,,,,,,,,,,,,,,,,None
1248677,53.6462,-28.127,0.35017,9.845,0,,,,,,,,,,,,,,,,,,,,None
000196,150.115,2.694,0.35066,9.66,0,,,,,,,,,,,,,,,,,,,,None
050296,243.451,55.6085,0.35087,10.905,0,,,,,,,,,,,,,,,,,,,,None
05D2hc,150.019,1.886,0.35157,10.977,0,1209966.0,,91.31440193091169,,,,,,,,0.3199999928474426,63.65291084323507,,,,,,,,None
120400,149.628,2.8718,0.35156,9.83,0,,,,,,,,,,,,,,,,,,,,None
160197,241.617,53.8718,0.35361,10.158,0,,,,,,,,,,,,,,,,,,,,None
05D2mp,149.786,2.204,0.35527,8.657,0,,,,,,,,,,,,,,,,,,,,None
1688,321.358,0.3245,0.35767,10.379,0,,,,,,,,,,,,,,,,,,,,None
1334423,42.2137,-0.1522,0.35791,9.499,0,,,,,,,,,,,,,,,,,,,,None
04D3fk,214.609,52.5285,0.35833,10.189,0,,,,,,,,,,,,,,,,,,,,None
04D2fs,150.092,1.7654,0.35858,8.386,0,,,,,,,,,,,,,,,,,,,,None
1280217,40.8943,-1.5184,0.35901,8.92,0,,,,,,,,,,,,,,,,,,,,None
160070,243.192,54.8737,0.35897,11.119,0,,,,,,,,,,,,,,,,,,,,None
1307830,53.2945,-27.9578,0.35949,10.399,0,,,,,,,,,,,,,,,,,,,,None
050293,244.449,55.3023,0.36005,8.555,0,,,,,,,,,,,,,,,,,,,,None
160126,163.283,57.2013,0.36023,10.914,0,,,,,,,,,,,,,,,,,,,,None
470244,130.408,43.7715,0.36081,9.115,0,,,,,,,,,,,,,,,,,,,,None
420417,333.495,-0.1916,0.36138,10.934,0,,,,,,,,,,,,,,,,,,,,None
1294014,42.8035,-0.6691,0.36272,9.451,0,,,,,,,,,,,,,,,,,,,,None
1346137,53.2592,-26.8541,0.36326,10.093,0,,,,,,,,,,,,,,,,,,,,None
560121,36.3388,-4.3953,0.36491,8.461,0,,,,,,,,,,,,,,,,,,,,None
100358,352.444,0.5905,0.36613,9.553,0,,,,,,,,,,,,,,,,,,,,None
190209,333.082,1.0359,0.36648,11.5,0,,,,,,,,,,,,,,,,,,,,None
1308582,37.1372,-4.3728,0.36705,10.698,0,,,,,,,,,,,,,,,,,,,,None
350083,130.138,44.3739,0.3678,9.755,0,,,,,,,,,,,,,,,,,,,,None
04D1hd,36.5368,-4.1096,0.36791,8.199,0,,,,,,,,,,,,,,,,,,,,None
1343533,7.3584,-42.2673,0.36844,10.759,0,,,,,,,,,,,,,,,,,,,,None
1283936,8.8776,-44.3713,0.36862,9.65,0,,,,,,,,,,,,,,,,,,,,None
15704,40.2107,0.6588,0.36952,10.933,0,,,,,,,,,,,,,,,,,,,,None
18091,23.3675,0.5247,0.36977,10.972,0,,,,,,,,,,,,,,,,,,,,None
510578,241.233,53.9121,0.37012,9.8142,0,,,,,,,,,,,,,,,,,,,,None
04D2cf,150.484,1.8795,0.37059,10.809,0,,,,,,,,,,,,,,,,,,,,None
05D4bm,334.269,-17.6776,0.37051,9.047,0,,,,,,,,,,,,,,,,,,,,None
13136,6.1407,-0.2791,0.37046,11.433,0,,,,,,,,,,,,,,,,,,,,None
05D3jr,214.87,52.8648,0.37053,8.008,0,,,,,,,,,,,,,,,,,,,,None
390471,214.52,53.014,0.37053,10.504,0,,,,,,,,,,,,,,,,,,,,None
320469,34.4183,-4.8371,0.37087,11.5,0,,,,,,,,,,,,,,,,,,,,None
1291957,7.2,-43.5623,0.37143,7.0,0,,,,,,,,,,,,,,,,,,,,None
000199,151.231,2.5909,0.3716,10.475,0,,,,,,,,,,,,,,,,,,,,None
05D4fo,333.837,-17.2681,0.3715,8.381,0,,,,,,,,,,,,,,,,,,,,None
05D4cw,333.709,-17.7388,0.37351,10.503,0,,,,,,,,,,,,,,,,,,,,None
16232,17.2054,-0.9896,0.37426,10.651,0,,,,,,,,,,,,,,,,,,,,None
1299643,55.1026,-26.7221,0.37678,9.253,0,,,,,,,,,,,,,,,,,,,,None
1282736,35.8093,-6.2681,0.37798,10.603,0,,,,,,,,,,,,,,,,,,,,None
590031,149.073,2.0023,0.37859,10.283,0,181967.0,,60.17240563579442,,,,,,,,0.3600000143051147,66.67142237937365,,,,,,,,None
7779,310.08,-0.0072,0.37986,11.174,0,,,,,,,,,,,,,,,,,,,,None
320099,36.0675,-3.916,0.37989,10.7107,0,,,,,,,,,,,,,,,,,,,,None
500057,214.473,53.8417,0.38052,9.102,0,,,,,,,,,,,,,,,,,,,,None
110425,132.012,44.4493,0.38083,9.563,0,,,,,,,,,,,,,,,,,,,,None
1299785,53.9115,-28.3193,0.38131,10.185,0,743158.0,,12.648731161677892,,,,,,,,0.4199999868869781,70.73122586849632,,,,,,,,None
000011,149.976,2.4119,0.3816,11.5,0,,,,,,,,,,,,,,,,,,,,None
040150,162.098,57.1482,0.38174,8.413,0,,,,,,,,,,,,,,,,,,,,None
580275,54.1391,-28.6139,0.3825,11.33,0,,,,,,,,,,,,,,,,,,,,None
1343401,34.5721,-5.6549,0.38284,10.74,0,,,,,,,,,,,,,,,,,,,,None
1281886,41.7252,-1.0099,0.38394,9.727,0,,,,,,,,,,,,,,,,,,,,None
360139,185.739,47.5675,0.38594,11.022,0,,,,,,,,,,,,,,,,,,,,None
1338170,6.6699,-42.9641,0.38677,9.889,0,,,,,,,,,,,,,,,,,,,,None
550218,332.927,0.9013,0.38735,9.1626,0,,,,,,,,,,,,,,,,,,,,None
050251,214.327,53.9783,0.38772,11.401,0,,,,,,,,,,,,,,,,,,,,None
420352,35.1822,-3.9625,0.38886,9.185,0,,,,,,,,,,,,,,,,,,,,None
1290779,54.7233,-27.9051,0.38951,7.0,0,748328.0,,76.43915227162617,,,,,,,,0.3300000131130218,64.43478676271998,,,,,,,,None
120086,150.789,2.1434,0.39262,11.029,0,,,,,,,,,,,,,,,,,,,,None
1291794,55.1693,-28.7119,0.39512,10.935,0,738431.0,,32.53084689948609,,,,,,,,0.1299999952316284,43.235793359656256,,,,,,,,None
1296273,41.0798,-0.4504,0.39698,8.564,0,,,,,,,,,,,,,,,,,,,,None
1333438,52.3525,-28.9967,0.39946,10.682,0,,,,,,,,,,,,,,,,,,,,None
05D4ff,334.084,-18.0426,0.40048,10.543,0,,,,,,,,,,,,,,,,,,,,None
110734,131.069,45.3442,0.40212,11.404,0,,,,,,,,,,,,,,,,,,,,None
580312,35.2534,-4.8171,0.40286,10.527,0,,,,,,,,,,,,,,,,,,,,None
1329615,35.4427,-5.6398,0.40361,10.908,0,,,,,,,,,,,,,,,,,,,,None
06D3ed,214.699,52.7566,0.40454,9.512,0,,,,,,,,,,,,,,,,,,,,None
350050,161.08,58.0762,0.40472,10.504,0,,,,,,,,,,,,,,,,,,,,None
05D4dt,333.608,-17.6711,0.40547,10.429,0,,,,,,,,,,,,,,,,,,,,None
1308314,53.4156,-28.9407,0.40648,7.522,0,735318.0,,59.04655790137007,,,,,,,,0.0799999982118606,34.51186683094512,,,,,,,,None
1341370,8.9639,-44.6767,0.409,8.648,0,,,,,,,,,,,,,,,,,,,,None
1306390,43.3164,-0.0301,0.40911,10.29,0,,,,,,,,,,,,,,,,,,,,None
450339,36.2874,-3.3534,0.40927,10.546,0,,,,,,,,,,,,,,,,,,,,None
06D4cq,334.231,-17.712,0.40947,9.107,0,,,,,,,,,,,,,,,,,,,,None
020090,212.879,53.5796,0.40995,11.32,0,,,,,,,,,,,,,,,,,,,,None
1307277,41.7388,-0.2355,0.41114,10.612,0,1148304.0,,29.967188723677964,,,,,,,,0.0299999993294477,21.507541089430337,,,,,,,,None
530251,334.634,1.1149,0.41131,9.3809,0,,,,,,,,,,,,,,,,,,,,None
520071,215.504,53.6193,0.41152,10.641,0,2446560.0,,87.46993997948177,,,,,,,,0.1400000005960464,44.71307114039239,,,,,,,,None
1315296,40.3016,-0.7644,0.41258,9.821,0,,,,,,,,,,,,,,,,,,,,None
04D2fp,149.867,2.321,0.41664,10.235,0,,,,,,,,,,,,,,,,,,,,None
05D2dw,149.634,2.0322,0.41864,8.815,0,,,,,,,,,,,,,,,,,,,,None
440162,353.266,-0.9127,0.41927,11.5,0,1131176.0,,55.87028190374138,,,,,,,,0.1800000071525573,50.00806395299904,,,,,,,,None
550137,334.754,0.0297,0.41931,10.086,0,1155865.0,NPM1G-00.0581,103.23360111909356,,,,,,,,0.1500000059604644,46.12309276496313,,,,,,,,None
1289600,52.0477,-27.8629,0.41962,9.712,0,,,,,,,,,,,,,,,,,,,,None
05D3cf,214.223,52.3451,0.41956,9.609,0,,,,,,,,,,,,,,,,,,,,None
1340454,54.7539,-27.8432,0.41997,9.909,0,749159.0,,104.02596791189134,,,,,,,,0.0,0.0,,,,,,,,None
550202,351.8,-0.7829,0.42027,9.751,0,1134799.0,,26.09911109605137,,,,,,,,0.3300000131130218,64.43478676271998,,,,,,,,None
1306626,54.8773,-27.239,0.4209,9.031,0,,,,,,,,,,,,,,,,,,,,None
110430,132.249,44.8657,0.42085,9.14,0,,,,,,,,,,,,,,,,,,,,None
1306991,8.4681,-42.0948,0.42199,10.919,0,,,,,,,,,,,,,,,,,,,,None
04D4gg,334.039,-17.2944,0.42245,10.057,0,886110.0,,116.79364537503142,,,,,,,,0.1500000059604644,46.12309276496313,,,,,,,,None
1345594,33.8987,-5.5998,0.42242,11.19,0,,,,,,,,,,,,,,,,,,,,None
490037,149.957,0.8166,0.42355,11.417,0,1176307.0,,30.569717041655817,,,,,,,,0.1400000005960464,44.71307114039239,,,,,,,,None
160200,242.608,54.1496,0.42349,10.867,0,,,,,,,,,,,,,,,,,,,,None
1302523,36.3176,-4.6598,0.42392,10.498,0,,,,,,,,,,,,,,,,,,,,None
1312274,42.611,-0.3617,0.42451,10.494,0,,,,,,,,,,,,,,,,,,,,None
1295027,35.4327,-6.9406,0.42562,10.091,0,,,,,,,,,,,,,,,,,,,,None
1258940,42.7148,-0.5251,0.42594,11.223,0,,,,,,,,,,,,,,,,,,,,None
050003,242.219,55.0048,0.42689,8.371,0,,,,,,,,,,,,,,,,,,,,None
110542,131.82,45.2976,0.42694,10.595,0,,,,,,,,,,,,,,,,,,,,None
110719,129.923,43.9644,0.42784,11.348,0,2233518.0,,67.93846922021736,,,,,,,,0.050000000745058,27.571955431350226,,,,,,,,None
05D2cb,149.852,2.3282,0.42865,9.534,0,,,,,,,,,,,,,,,,,,,,None
440236,37.1019,-4.4246,0.42888,11.413,0,,,,,,,,,,,,,,,,,,,,None
1306029,40.8416,-1.9578,0.42895,7.0,0,,,,,,,,,,,,,,,,,,,,None
100101,132.141,43.9852,0.42967,11.5,0,,,,,,,,,,,,,,,,,,,,None
080723,34.9864,-3.9606,0.43013,9.753,0,,,,,,,,,,,,,,,,,,,,None
04D1rh,36.9464,-4.2538,0.43487,9.888,0,,,,,,,,,,,,,,,,,,,,None
06D4co,333.861,-17.8692,0.43544,10.627,0,,,,,,,,,,,,,,,,,,,,None
000142,162.309,58.4672,0.43673,11.5,0,,,,,,,,,,,,,,,,,,,,None
1336008,10.3212,-43.8862,0.43765,9.833,0,,,,,,,,,,,,,,,,,,,,None
1333246,41.384,-0.0616,0.43774,10.905,0,,,,,,,,,,,,,,,,,,,,None
1310338,35.042,-6.3767,0.43883,7.0,0,,,,,,,,,,,,,,,,,,,,None
560027,35.8506,-3.0839,0.43883,11.5,0,,,,,,,,,,,,,,,,,,,,None
050607,213.514,53.3622,0.43926,9.458,0,,,,,,,,,,,,,,,,,,,,None
040166,214.12,54.0536,0.44004,8.798,0,,,,,,,,,,,,,,,,,,,,None
510266,214.033,51.7321,0.44059,11.5,0,,,,,,,,,,,,,,,,,,,,None
1328105,8.1871,-43.5769,0.44154,11.204,0,,,,,,,,,,,,,,,,,,,,None
1295256,53.7194,-27.8328,0.44246,8.803,0,,,,,,,,,,,,,,,,,,,,None
06D3df,215.572,52.9577,0.44254,10.46,0,,,,,,,,,,,,,,,,,,,,None
06D2gb,150.198,1.9854,0.44368,10.905,0,,,,,,,,,,,,,,,,,,,,None
1291080,35.6846,-6.0636,0.44384,8.582,0,3092907.0,NPM1G-06.0099,105.70489676451312,,,,,,,,,,,,,,,,,None
040137,214.46,52.801,0.44756,8.743,0,,,,,,,,,,,,,,,,,,,,None
1328066,7.3173,-42.0522,0.4489,9.902,0,,,,,,,,,,,,,,,,,,,,None
1320166,9.3464,-43.8719,0.44896,7.0,0,,,,,,,,,,,,,,,,,,,,None
050580,212.991,52.0718,0.4506,10.422,0,,,,,,,,,,,,,,,,,,,,None
520016,185.338,46.9708,0.451,10.011,0,,,,,,,,,,,,,,,,,,,,None
04D2gb,150.594,1.8942,0.45169,10.246,0,,,,,,,,,,,,,,,,,,,,None
120094,150.526,2.0878,0.45169,11.5,0,,,,,,,,,,,,,,,,,,,,None
04D3gt,215.636,52.6469,0.45155,11.34,0,,,,,,,,,,,,,,,,,,,,None
1290127,6.6908,-43.434,0.45223,2.0,0,,,,,,,,,,,,,,,,,,,,None
1253101,7.4651,-43.1378,0.45333,8.526,0,,,,,,,,,,,,,,,,,,,,None
1253039,54.4186,-27.5274,0.45347,10.795,0,753976.0,,98.41590928300168,,,,,,,,0.2599999904632568,58.50598699409827,,,,,,,,None
1334302,7.3673,-43.3882,0.45463,10.519,0,549602.0,,82.37450333688638,,,,,,,,0.0599999986588954,30.09793122596416,,,,,,,,None
1306360,53.6767,-26.487,0.45478,10.646,0,,,,,,,,,,,,,,,,,,,,None
1345582,33.7065,-4.6747,0.45878,9.914,0,,,,,,,,,,,,,,,,,,,,None
380199,215.233,53.0089,0.46055,10.683,0,,,,,,,,,,,,,,,,,,,,None
510597,185.821,47.8228,0.46098,9.9066,0,,,,,,,,,,,,,,,,,,,,None
05D3lc,215.596,52.4789,0.46156,10.777,0,,,,,,,,,,,,,,,,,,,,None
03D4au,334.041,-18.0776,0.46641,9.464,0,,,,,,,,,,,,,,,,,,,,None
000215,150.81,3.1442,0.4666,8.707,0,,,,,,,,,,,,,,,,,,,,None
04D4jr,333.56,-17.3502,0.4684,8.024,0,,,,,,,,,,,,,,,,,,,,None
1339149,35.555,-5.8717,0.4688,9.94,0,,,,,,,,,,,,,,,,,,,,None
04D4ju,334.261,-17.3328,0.47039,9.239,0,884664.0,,94.39283023635308,,,,,,,,0.3199999928474426,63.65291084323507,,,,,,,,None
05D3mx,215.538,52.2192,0.47057,10.788,0,,,,,,,,,,,,,,,,,,,,None
370367,149.222,1.9779,0.4717,9.631,0,,,,,,,,,,,,,,,,,,,,None
1316437,42.5626,-0.745,0.47196,9.413,0,,,,,,,,,,,,,,,,,,,,None
05D2bv,150.571,2.2406,0.47572,8.838,0,1220796.0,,76.39421182254137,,,,,,,,0.1000000014901161,38.31727915996693,,,,,,,,None
370329,151.309,1.7007,0.47793,9.642,0,,,,,,,,,,,,,,,,,,,,None
310146,52.4866,-28.7419,0.47943,9.3245,0,12999.0,ESO418-7,119.20404019997612,2.691999912261963,0.0070000002160668,0.0,246.01971813876,11060.0,6.0,,0.1099999994039535,40.0479631355386,382.3574184974627,382.3574184974627,SO-a,,,,382.3574184974627,HyperLEDA
1306537,55.041,-27.5592,0.47948,9.666,0,,,,,,,,,,,,,,,,,,,,None
560054,353.296,-0.3364,0.4798,10.84,0,,,,,,,,,,,,,,,,,,,,None
05D3dd,215.627,52.6068,0.48056,11.222,0,2419389.0,,100.38466217510974,,,,,,,,0.2399999946355819,56.58550530533143,,,,,,,,None
05D2ac,149.747,2.4895,0.48071,11.153,0,,,,,,,,,,,,,,,,,,,,None
120044,148.792,1.7302,0.48171,8.7828,0,1204112.0,,100.89082416153562,,,,,,,,0.1800000071525573,50.00806395299904,,,,,,,,None
05D1ix,36.0832,-4.67,0.48881,7.466,0,,,,,,,,,,,,,,,,,,,,None
1292145,53.6305,-29.6489,0.49246,9.218,0,,,,,,,,,,,,,,,,,,,,None
1343208,52.8465,-28.5442,0.49501,10.385,0,,,,,,,,,,,,,,,,,,,,None
1305504,36.0584,-5.1646,0.4956,10.953,0,,,,,,,,,,,,,,,,,,,,None
03D1ax,36.0972,-4.7207,0.49572,11.5,0,,,,,,,,,,,,,,,,,,,,None
05D4af,334.138,-18.0049,0.49737,8.986,0,,,,,,,,,,,,,,,,,,,,None
06D2bk,149.679,2.172,0.50073,8.617,0,1217867.0,,112.00200891049064,,,,,,,,0.1899999976158142,51.20352326028178,,,,,,,,None
350374,131.336,44.239,0.5009,10.9632,0,,,,,,,,,,,,,,,,,,,,None
1337272,34.1284,-5.6806,0.50276,8.602,0,,,,,,,,,,,,,,,,,,,,None
030006,162.525,58.7774,0.50276,9.524,0,,,,,,,,,,,,,,,,,,,,None
510457,186.389,48.1369,0.503,8.9025,0,,,,,,,,,,,,,,,,,,,,None
03D1au,36.0432,-4.0375,0.50309,9.517,0,,,,,,,,,,,,,,,,,,,,None
1335472,9.5553,-44.0495,0.50598,10.125,0,541216.0,,110.14920063259196,,,,,,,,0.1400000005960464,44.71307114039239,,,,,,,,None
1343759,51.979,-28.5644,0.50617,9.74,0,,,,,,,,,,,,,,,,,,,,None
310091,353.126,-0.1047,0.50716,9.066,0,,,,,,,,,,,,,,,,,,,,None
05D4av,333.544,-17.9119,0.50737,10.285,0,,,,,,,,,,,,,,,,,,,,None
090201,353.328,-0.9507,0.50817,8.684,0,1130251.0,,70.6721331219023,,,,,,,,0.1000000014901161,38.31727915996693,,,,,,,,None
180313,244.319,55.3794,0.51006,8.8262,0,,,,,,,,,,,,,,,,,,,,None
110484,129.186,44.5547,0.51087,8.86,0,,,,,,,,,,,,,,,,,,,,None
05D2dy,150.242,2.1831,0.51175,7.738,0,,,,,,,,,,,,,,,,,,,,None
04D1pg,36.7673,-4.1753,0.5138,9.808,0,,,,,,,,,,,,,,,,,,,,None
04D4in,333.786,-17.261,0.51435,9.101,0,,,,,,,,,,,,,,,,,,,,None
04D2mj,150.152,2.5771,0.51475,9.548,0,,,,,,,,,,,,,,,,,,,,None
1338430,40.6393,-1.2547,0.51718,10.781,0,,,,,,,,,,,,,,,,,,,,None
1334470,35.0537,-4.9472,0.51876,7.0,0,,,,,,,,,,,,,,,,,,,,None
310260,36.1689,-5.1043,0.51879,8.7967,0,1049565.0,,98.3688568602793,,,,,,,,0.3799999952316284,68.08060555469923,,,,,,,,None
450175,53.2864,-28.0844,0.51943,7.0,0,,,,,,,,,,,,,,,,,,,,None
06D3el,214.255,52.2324,0.5196,9.554,0,,,,,,,,,,,,,,,,,,,,None
04D2gc,150.414,1.8831,0.52277,9.326,0,,,,,,,,,,,,,,,,,,,,None
1295921,42.6149,-0.8718,0.52393,9.097,0,,,,,,,,,,,,,,,,,,,,None
1322229,35.9264,-4.0189,0.52613,9.746,0,,,,,,,,,,,,,,,,,,,,None
050005,211.812,53.9976,0.52851,9.633,0,2456975.0,,115.6531867263794,,,,,,,,0.1500000059604644,46.12309276496313,,,,,,,,None
1322979,52.0693,-28.0637,0.52939,7.861,0,133035.0,,116.59340804694696,,,,,,,,0.1599999964237213,47.47215110988318,,,,,,,,None
330106,130.009,43.7419,0.53091,7.0,0,,,,,,,,,,,,,,,,,,,,None
160066,186.588,46.5959,0.53105,8.864,0,,,,,,,,,,,,,,,,,,,,None
1338471,41.2916,-1.5649,0.53117,10.123,0,,,,,,,,,,,,,,,,,,,,None
1337703,54.8836,-26.7243,0.53226,10.583,0,764530.0,,31.00454805347454,,,,,,,,0.050000000745058,27.571955431350226,,,,,,,,None
06D2ca,149.79,2.3025,0.53277,9.808,0,,,,,,,,,,,,,,,,,,,,None
06D2cc,149.862,2.4514,0.53377,10.87,0,,,,,,,,,,,,,,,,,,,,None
05D4ek,334.115,-17.7363,0.53433,10.855,0,,,,,,,,,,,,,,,,,,,,None
05D4be,334.222,-17.2361,0.53532,9.44,0,,,,,,,,,,,,,,,,,,,,None
05D2eb,150.061,2.4074,0.53578,8.676,0,,,,,,,,,,,,,,,,,,,,None
1289656,54.3017,-27.3554,0.53944,8.727,0,,,,,,,,,,,,,,,,,,,,None
110426,130.013,44.8943,0.54089,11.017,0,,,,,,,,,,,,,,,,,,,,None
1324542,53.8952,-29.048,0.54154,9.182,0,,,,,,,,,,,,,,,,,,,,None
520041,184.138,45.962,0.5454,10.672,0,,,,,,,,,,,,,,,,,,,,None
04D4bq,333.706,-17.8276,0.54832,8.706,0,,,,,,,,,,,,,,,,,,,,None
1306980,7.0361,-43.2916,0.54886,10.095,0,,,,,,,,,,,,,,,,,,,,None
050201,241.703,54.9809,0.55011,10.3896,0,,,,,,,,,,,,,,,,,,,,None
06D4bo,333.867,-17.4092,0.55031,9.96,0,,,,,,,,,,,,,,,,,,,,None
1339450,53.621,-29.169,0.55048,11.044,0,,,,,,,,,,,,,,,,,,,,None
04D3hn,215.529,52.2286,0.5526,10.79,0,,,,,,,,,,,,,,,,,,,,None
06D2ck,150.367,1.8636,0.5538,11.193,0,,,,,,,,,,,,,,,,,,,,None
1337117,10.1815,-43.6449,0.55389,8.813,0,,,,,,,,,,,,,,,,,,,,None
05D1ee,36.1948,-4.0005,0.55775,10.973,0,,,,,,,,,,,,,,,,,,,,None
05D1kl,36.1397,-4.319,0.55875,8.425,0,,,,,,,,,,,,,,,,,,,,None
04D1hx,36.1771,-4.7903,0.55875,9.645,0,,,,,,,,,,,,,,,,,,,,None
1289555,40.7331,-1.3929,0.56174,9.278,0,,,,,,,,,,,,,,,,,,,,None
1303952,35.8718,-6.9219,0.56263,11.137,0,,,,,,,,,,,,,,,,,,,,None
05D1cc,36.6299,-4.1648,0.56276,9.316,0,,,,,,,,,,,,,,,,,,,,None
1285317,9.4725,-43.3145,0.56441,8.739,0,,,,,,,,,,,,,,,,,,,,None
1330903,41.1163,-0.645,0.5643,10.328,0,,,,,,,,,,,,,,,,,,,,None
1338278,34.43,-4.976,0.56431,9.919,0,,,,,,,,,,,,,,,,,,,,None
05D1dn,36.111,-4.9916,0.56475,10.234,0,,,,,,,,,,,,,,,,,,,,None
1317454,8.0244,-42.6662,0.56883,7.0,0,,,,,,,,,,,,,,,,,,,,None
1306785,33.7937,-4.5222,0.57535,10.989,0,,,,,,,,,,,,,,,,,,,,None
05D2dt,150.35,1.8577,0.57583,10.244,0,,,,,,,,,,,,,,,,,,,,None
050203,242.793,55.1223,0.57609,8.835,0,,,,,,,,,,,,,,,,,,,,None
06D3et,215.52,52.3384,0.57661,10.766,0,,,,,,,,,,,,,,,,,,,,None
1337228,7.5248,-43.0341,0.57741,10.341,0,,,,,,,,,,,,,,,,,,,,None
03D4gf,333.596,-17.734,0.57829,7.638,0,,,,,,,,,,,,,,,,,,,,None
110721,130.216,44.1143,0.57823,11.5,0,,,,,,,,,,,,,,,,,,,,None
05D1dx,36.9458,-4.0325,0.57875,9.416,0,,,,,,,,,,,,,,,,,,,,None
